annee;filiere;libelle_grand_secteur;conso;code_region;libelle_region
2019;Electricité;Tertiaire;31194.0;44;Grand Est
2019;Electricité;Résidentiel;64419.0;44;Grand Est
2019;Electricité;Secteur Inconnu;6607.996;44;Grand Est
2019;Electricité;Résidentiel;5340.0;44;Grand Est
2019;Electricité;Tertiaire;1417.812;11;Île-de-France
2019;Electricité;Secteur Inconnu;1153.265;11;Île-de-France
2019;Electricité;Industrie;14939.0;32;Hauts-de-France
2019;Electricité;Résidentiel;14529.0;32;Hauts-de-France
2019;Electricité;Tertiaire;618.742;28;Normandie
2019;Electricité;Secteur Inconnu;13020.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;323.0;76;Occitanie
2019;Electricité;Résidentiel;2954.0;76;Occitanie
2019;Electricité;Tertiaire;51843.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;113012.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;5402.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;259.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;1574.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;8825.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Secteur Inconnu;303.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Secteur Inconnu;509.0;32;Hauts-de-France
2019;Electricité;Secteur Inconnu;397.0;76;Occitanie
2019;Electricité;Résidentiel;864.0;76;Occitanie
2019;Electricité;Tertiaire;1988.0;76;Occitanie
2019;Electricité;Industrie;546.0;76;Occitanie
2019;Electricité;Tertiaire;341.0;76;Occitanie
2019;Electricité;Tertiaire;8216.0;44;Grand Est
2019;Electricité;Résidentiel;26542.0;44;Grand Est
2019;Electricité;Tertiaire;917.0;75;Nouvelle-Aquitaine
2019;Electricité;Résidentiel;2008.0;76;Occitanie
2019;Electricité;Résidentiel;8532.032;44;Grand Est
2019;Electricité;Résidentiel;1959.0;76;Occitanie
2019;Electricité;Tertiaire;166.0;76;Occitanie
2019;Electricité;Secteur Inconnu;423.0;76;Occitanie
2019;Electricité;Tertiaire;6536.0;44;Grand Est
2019;Electricité;Résidentiel;23113.0;44;Grand Est
2019;Electricité;Tertiaire;2279.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;3519.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;15074.0;76;Occitanie
2019;Electricité;Industrie;69.0;76;Occitanie
2019;Electricité;Tertiaire;0.0;76;Occitanie
2019;Electricité;Secteur Inconnu;95.0;76;Occitanie
2019;Electricité;Résidentiel;1013.0;76;Occitanie
2019;Electricité;Agriculture;343.0;76;Occitanie
2019;Electricité;Industrie;8293.0;76;Occitanie
2019;Electricité;Résidentiel;10977.0;76;Occitanie
2019;Electricité;Industrie;1336.0;76;Occitanie
2019;Electricité;Industrie;1348.0;76;Occitanie
2019;Electricité;Résidentiel;13272.0;76;Occitanie
2019;Electricité;Tertiaire;967.79;76;Occitanie
2019;Electricité;Résidentiel;3287.42;76;Occitanie
2019;Electricité;Résidentiel;30.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Secteur Inconnu;83.128;44;Grand Est
2019;Electricité;Tertiaire;4641.321;44;Grand Est
2019;Electricité;Secteur Inconnu;3025.745;44;Grand Est
2019;Electricité;Industrie;5697.0;76;Occitanie
2019;Electricité;Industrie;1120.0;75;Nouvelle-Aquitaine
2019;Electricité;Secteur Inconnu;11987.963;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;46474.75;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;14682.066;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;36016.064;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;22897.211;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;55484.084;84;Auvergne-Rhône-Alpes
2019;Electricité;Agriculture;1491.904;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;8842.329;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;11517.982;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;76903.942;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;64658.826;11;Île-de-France
2019;Electricité;Industrie;175105.012;11;Île-de-France
2019;Electricité;Industrie;180031.053;11;Île-de-France
2019;Electricité;Industrie;195416.83;11;Île-de-France
2019;Electricité;Industrie;147306.658;11;Île-de-France
2019;Electricité;Tertiaire;474363.519;11;Île-de-France
2019;Electricité;Tertiaire;46483.031;11;Île-de-France
2019;Electricité;Industrie;19623.177;24;Centre-Val de Loire
2019;Electricité;Tertiaire;64072.21;24;Centre-Val de Loire
2019;Electricité;Tertiaire;471406.863;24;Centre-Val de Loire
2019;Electricité;Industrie;50276.99;27;Bourgogne-Franche-Comté
2019;Electricité;Industrie;523177.519;27;Bourgogne-Franche-Comté
2019;Electricité;Industrie;757.989;27;Bourgogne-Franche-Comté
2019;Electricité;Tertiaire;62793.45;27;Bourgogne-Franche-Comté
2019;Electricité;Industrie;83804.313;28;Normandie
2019;Electricité;Industrie;44447.498;28;Normandie
2019;Electricité;Industrie;31412.668;28;Normandie
2019;Electricité;Tertiaire;1238.949;28;Normandie
2019;Electricité;Tertiaire;36677.855;28;Normandie
2019;Electricité;Industrie;205748.431;32;Hauts-de-France
2019;Electricité;Industrie;28791.462;32;Hauts-de-France
2019;Electricité;Industrie;101836.671;32;Hauts-de-France
2019;Electricité;Tertiaire;985.975;32;Hauts-de-France
2019;Electricité;Tertiaire;85489.785;32;Hauts-de-France
2019;Electricité;Industrie;173209.275;44;Grand Est
2019;Electricité;Industrie;1514596.606;44;Grand Est
2019;Electricité;Industrie;2200415.471;44;Grand Est
2019;Electricité;Industrie;313.375;44;Grand Est
2019;Electricité;Industrie;20767.273;44;Grand Est
2019;Electricité;Industrie;506326.944;44;Grand Est
2019;Electricité;Industrie;38399.89;44;Grand Est
2019;Electricité;Industrie;28807.716;44;Grand Est
2019;Electricité;Industrie;117765.242;52;Pays de la Loire
2019;Electricité;Industrie;215569.641;52;Pays de la Loire
2019;Electricité;Tertiaire;119506.489;53;Bretagne
2019;Electricité;Tertiaire;37449.637;53;Bretagne
2019;Electricité;Industrie;337511.253;75;Nouvelle-Aquitaine
2019;Electricité;Industrie;17805.338;75;Nouvelle-Aquitaine
2019;Electricité;Industrie;59811.821;75;Nouvelle-Aquitaine
2019;Electricité;Industrie;89945.937;75;Nouvelle-Aquitaine
2019;Electricité;Tertiaire;7552.529;75;Nouvelle-Aquitaine
2019;Electricité;Tertiaire;348452.044;75;Nouvelle-Aquitaine
2019;Electricité;Tertiaire;79707.225;75;Nouvelle-Aquitaine
2019;Electricité;Industrie;294881.305;76;Occitanie
2019;Electricité;Industrie;42918.822;76;Occitanie
2019;Electricité;Industrie;3574.968;76;Occitanie
2019;Electricité;Industrie;43423.253;76;Occitanie
2019;Electricité;Tertiaire;2626.326;76;Occitanie
2019;Electricité;Tertiaire;2246.036;76;Occitanie
2019;Electricité;Industrie;453102.964;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;408154.067;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;2488073.337;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;287306.461;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;4865004.427;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;68130.925;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;26880.096;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;63019.883;84;Auvergne-Rhône-Alpes
2019;Electricité;Industrie;689501.006;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Industrie;3872589.443;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Industrie;803028.354;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Industrie;91189.059;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Tertiaire;6360.424;93;Provence-Alpes-Côte d'Azur
2019;Electricité;Agriculture;1124.0;32;Hauts-de-France
2019;Electricité;Tertiaire;10546.0;32;Hauts-de-France
2019;Electricité;Secteur Inconnu;6540.88;44;Grand Est
2019;Electricité;Résidentiel;15793.624;44;Grand Est
2019;Electricité;Tertiaire;2357.0;32;Hauts-de-France
2019;Electricité;Résidentiel;4520.0;32;Hauts-de-France
2019;Electricité;Tertiaire;113.0;32;Hauts-de-France
2019;Electricité;Agriculture;5791.0;32;Hauts-de-France
2019;Electricité;Secteur Inconnu;11103.0;32;Hauts-de-France
2019;Electricité;Résidentiel;435.0;44;Grand Est
2019;Electricité;Résidentiel;166437.0;32;Hauts-de-France
2019;Electricité;Agriculture;399.0;11;Île-de-France
2019;Electricité;Industrie;940.0;11;Île-de-France
2019;Electricité;Tertiaire;4633.0;11;Île-de-France
2019;Electricité;Industrie;1705.198;44;Grand Est
2019;Electricité;Résidentiel;19569.761;44;Grand Est
2019;Electricité;Agriculture;872.0;11;Île-de-France
2019;Electricité;Industrie;72969.0;11;Île-de-France
2019;Electricité;Secteur Inconnu;5456.0;11;Île-de-France
2019;Electricité;Agriculture;322.0;11;Île-de-France
2019;Electricité;Industrie;7290.0;11;Île-de-France
2019;Electricité;Tertiaire;12552.0;11;Île-de-France
2019;Electricité;Résidentiel;85834.0;27;Bourgogne-Franche-Comté
2019;Electricité;Agriculture;8838.0;32;Hauts-de-France
2019;Electricité;Tertiaire;145126.0;32;Hauts-de-France
2019;Electricité;Secteur Inconnu;145.0;32;Hauts-de-France
2019;Electricité;Résidentiel;418870.0;32;Hauts-de-France
2019;Electricité;Secteur Inconnu;6534.0;24;Centre-Val de Loire
2019;Electricité;Résidentiel;157169.0;24;Centre-Val de Loire
2019;Electricité;Tertiaire;48396.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;43328.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Secteur Inconnu;0.0;24;Centre-Val de Loire
2019;Electricité;Agriculture;76298.0;75;Nouvelle-Aquitaine
2019;Electricité;Secteur Inconnu;194855.0;75;Nouvelle-Aquitaine
2019;Electricité;Tertiaire;1607983.0;44;Grand Est
2019;Electricité;Secteur Inconnu;472734.0;44;Grand Est
2019;Electricité;Industrie;26481.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Secteur Inconnu;0.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Tertiaire;11201.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Résidentiel;16404.0;84;Auvergne-Rhône-Alpes
2019;Electricité;Agriculture;971.0;27;Bourgogne-Franche-Comté
2019;Electricité;Tertiaire;3829.0;27;Bourgogne-Franche-Comté
2019;Electricité;Agriculture;6409.036;24;Centre-Val de Loire
2019;Electricité;Industrie;64591.758;24;Centre-Val de Loire
2019;Electricité;Agriculture;4241.682;44;Grand Est
2019;Electricité;Tertiaire;409139.742;44;Grand Est
2019;Electricité;Secteur Inconnu;74104.74;44;Grand Est
2019;Electricité;Tertiaire;4796.543;44;Grand Est
2019;Electricité;Secteur Inconnu;900.219;44;Grand Est
2019;Electricité;Agriculture;11984.696;44;Grand Est
2019;Electricité;Industrie;152154.956;44;Grand Est
2019;Electricité;Secteur Inconnu;117641.117;44;Grand Est
2019;Gaz;Résidentiel;2774.0;28;Normandie
2019;Gaz;Agriculture;549.0;44;Grand Est
2019;Gaz;Secteur Inconnu;1561.0;44;Grand Est
2019;Gaz;Résidentiel;117319.0;44;Grand Est
2019;Gaz;Industrie;1022.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Résidentiel;5801.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;26206.0;76;Occitanie
2019;Gaz;Tertiaire;15639.0;76;Occitanie
2019;Gaz;Résidentiel;12116.0;76;Occitanie
2019;Gaz;Résidentiel;75635.0;44;Grand Est
2019;Gaz;Agriculture;1509.0;44;Grand Est
2019;Gaz;Tertiaire;133927.0;44;Grand Est
2019;Gaz;Résidentiel;278378.0;44;Grand Est
2019;Gaz;Tertiaire;76642.729;24;Centre-Val de Loire
2019;Gaz;Secteur Inconnu;30723.521;24;Centre-Val de Loire
2019;Gaz;Agriculture;34499.75132;11;Île-de-France
2019;Gaz;Industrie;5943080.43071;11;Île-de-France
2019;Gaz;Agriculture;9715.1083;11;Île-de-France
2019;Gaz;Industrie;3280644.09587;24;Centre-Val de Loire
2019;Gaz;Secteur Inconnu;16814.01382;24;Centre-Val de Loire
2019;Gaz;Agriculture;7097.8496;24;Centre-Val de Loire
2019;Gaz;Industrie;206455.6181;27;Bourgogne-Franche-Comté
2019;Gaz;Agriculture;18964.32892;28;Normandie
2019;Gaz;Industrie;7047221.82886;28;Normandie
2019;Gaz;Industrie;276982.5258;28;Normandie
2019;Gaz;Tertiaire;1056090.867;28;Normandie
2019;Gaz;Tertiaire;4714613.2713;32;Hauts-de-France
2019;Gaz;Tertiaire;2031716.578;32;Hauts-de-France
2019;Gaz;Agriculture;413005.37527;52;Pays de la Loire
2019;Gaz;Industrie;3764475.5544;53;Bretagne
2019;Gaz;Secteur Inconnu;36198.26002;53;Bretagne
2019;Gaz;Résidentiel;4919097.979;53;Bretagne
2019;Gaz;Tertiaire;2865643.06929;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;2580258.02881;76;Occitanie
2019;Gaz;Industrie;181709.5702;76;Occitanie
2019;Gaz;Résidentiel;8297164.868;76;Occitanie
2019;Gaz;Industrie;9624883.70527;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;6613815.39969;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;609048.6935;84;Auvergne-Rhône-Alpes
2019;Gaz;Résidentiel;14912549.6;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;3336033.61657;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Tertiaire;899527.5923;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Tertiaire;240170.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Résidentiel;236057.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;3575365.0;11;Île-de-France
2019;Gaz;Industrie;88520.0;11;Île-de-France
2019;Gaz;Industrie;989660.0;11;Île-de-France
2019;Gaz;Industrie;26069.0;11;Île-de-France
2019;Gaz;Industrie;119633.0;11;Île-de-France
2019;Gaz;Industrie;28577.0;11;Île-de-France
2019;Gaz;Tertiaire;131947.0;11;Île-de-France
2019;Gaz;Industrie;1374971.0;24;Centre-Val de Loire
2019;Gaz;Industrie;96254.0;24;Centre-Val de Loire
2019;Gaz;Industrie;299728.0;24;Centre-Val de Loire
2019;Gaz;Industrie;69564.0;24;Centre-Val de Loire
2019;Gaz;Industrie;10756.0;24;Centre-Val de Loire
2019;Gaz;Tertiaire;5536.0;24;Centre-Val de Loire
2019;Gaz;Industrie;241500.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;64531.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;11168.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;65300.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;112158.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;54738.0;27;Bourgogne-Franche-Comté
2019;Gaz;Industrie;388318.0;28;Normandie
2019;Gaz;Industrie;20769.0;28;Normandie
2019;Gaz;Tertiaire;1397.0;28;Normandie
2019;Gaz;Tertiaire;6141706.0;28;Normandie
2019;Gaz;Industrie;8528891.0;32;Hauts-de-France
2019;Gaz;Industrie;142139.0;32;Hauts-de-France
2019;Gaz;Industrie;174067.0;32;Hauts-de-France
2019;Gaz;Industrie;289801.0;32;Hauts-de-France
2019;Gaz;Industrie;533756.0;32;Hauts-de-France
2019;Gaz;Tertiaire;179371.0;32;Hauts-de-France
2019;Gaz;Tertiaire;4550.0;32;Hauts-de-France
2019;Gaz;Secteur Inconnu;39898.0;32;Hauts-de-France
2019;Gaz;Industrie;9844.0;44;Grand Est
2019;Gaz;Industrie;2081023.0;44;Grand Est
2019;Gaz;Industrie;88050.0;44;Grand Est
2019;Gaz;Industrie;3228187.0;44;Grand Est
2019;Gaz;Industrie;147220.0;44;Grand Est
2019;Gaz;Industrie;16985432.0;44;Grand Est
2019;Gaz;Tertiaire;22245.0;44;Grand Est
2019;Gaz;Industrie;65270.0;52;Pays de la Loire
2019;Gaz;Industrie;337422.0;53;Bretagne
2019;Gaz;Industrie;215602.0;53;Bretagne
2019;Gaz;Tertiaire;17022.0;53;Bretagne
2019;Gaz;Agriculture;1767.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;56206.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;83155.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;39973.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;4307.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;1852666.0;75;Nouvelle-Aquitaine
2019;Gaz;Tertiaire;6916.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;90989.0;76;Occitanie
2019;Gaz;Industrie;101329.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;3508693.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;159825.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;198218.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;31452.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;121534.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Industrie;35481.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Tertiaire;1931.0;93;Provence-Alpes-Côte d'Azur
2019;Gaz;Industrie;622159.0;75;Nouvelle-Aquitaine
2019;Gaz;Tertiaire;1172271.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;28736.0;75;Nouvelle-Aquitaine
2019;Gaz;Secteur Inconnu;2516.0;75;Nouvelle-Aquitaine
2019;Gaz;Résidentiel;18454.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;15646.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Tertiaire;22565.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Résidentiel;35617.0;84;Auvergne-Rhône-Alpes
2019;Gaz;Résidentiel;21218.0;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;1599.0;44;Grand Est
2019;Gaz;Industrie;37470.0;44;Grand Est
2019;Gaz;Industrie;12826.0;44;Grand Est
2019;Gaz;Industrie;12431.0;44;Grand Est
2019;Gaz;Industrie;3209.0;44;Grand Est
2019;Gaz;Tertiaire;954.0;44;Grand Est
2019;Gaz;Tertiaire;438.0;44;Grand Est
2019;Gaz;Tertiaire;17056.0;44;Grand Est
2019;Gaz;Tertiaire;1032.0;44;Grand Est
2019;Gaz;Tertiaire;103795.0;44;Grand Est
2019;Gaz;Industrie;288821.0;32;Hauts-de-France
2019;Gaz;Résidentiel;4038.0;32;Hauts-de-France
2019;Gaz;Tertiaire;58564.0;52;Pays de la Loire
2019;Gaz;Industrie;6721.406338;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;5234.37809;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;688313.6726;75;Nouvelle-Aquitaine
2019;Gaz;Tertiaire;88882.30471;75;Nouvelle-Aquitaine
2019;Gaz;Industrie;21869.90429;76;Occitanie
2019;Gaz;Industrie;23454.40531;76;Occitanie
2020;Electricité;Résidentiel;13374.0;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;2645.0;76;Occitanie
2020;Electricité;Industrie;2083.0;76;Occitanie
2020;Electricité;Industrie;82.0;76;Occitanie
2020;Electricité;Tertiaire;1180.0;76;Occitanie
2020;Electricité;Tertiaire;363.0;76;Occitanie
2020;Electricité;Tertiaire;1195.0;76;Occitanie
2020;Electricité;Tertiaire;2141.0;76;Occitanie
2020;Electricité;Tertiaire;2191.0;76;Occitanie
2020;Electricité;Tertiaire;37656.0;76;Occitanie
2020;Electricité;Industrie;167.52;1;Guadeloupe
2020;Electricité;Industrie;778.503;1;Guadeloupe
2020;Electricité;Tertiaire;23.459;1;Guadeloupe
2020;Electricité;Tertiaire;69501.418;1;Guadeloupe
2020;Electricité;Tertiaire;969.571;1;Guadeloupe
2020;Electricité;Tertiaire;336.877;1;Guadeloupe
2020;Electricité;Tertiaire;491.944;1;Guadeloupe
2020;Electricité;Tertiaire;474.646;1;Guadeloupe
2020;Electricité;Tertiaire;2603.857;1;Guadeloupe
2020;Electricité;Tertiaire;32.961;1;Guadeloupe
2020;Electricité;Tertiaire;44792.499;1;Guadeloupe
2020;Electricité;Tertiaire;17131.49;1;Guadeloupe
2020;Electricité;Industrie;3431.965;2;Martinique
2020;Electricité;Industrie;1578.528;2;Martinique
2020;Electricité;Tertiaire;29041.158;2;Martinique
2020;Electricité;Tertiaire;587.008;2;Martinique
2020;Electricité;Tertiaire;13267.963;2;Martinique
2020;Electricité;Tertiaire;577.464;2;Martinique
2020;Electricité;Tertiaire;33583.765;2;Martinique
2020;Electricité;Tertiaire;1748.269;2;Martinique
2020;Electricité;Tertiaire;140.462;2;Martinique
2020;Electricité;Tertiaire;211.007;2;Martinique
2020;Electricité;Tertiaire;12172.662;2;Martinique
2020;Electricité;Tertiaire;49.99;2;Martinique
2020;Electricité;Tertiaire;225.817;2;Martinique
2020;Electricité;Tertiaire;4352.556;2;Martinique
2020;Electricité;Tertiaire;3386.482;2;Martinique
2020;Electricité;Tertiaire;4553.578;2;Martinique
2020;Electricité;Tertiaire;558.082;2;Martinique
2020;Electricité;Tertiaire;86.623;2;Martinique
2020;Electricité;Tertiaire;1161.719;2;Martinique
2020;Electricité;Secteur Inconnu;18237.394;2;Martinique
2020;Electricité;Tertiaire;101046.711;2;Martinique
2020;Electricité;Secteur Inconnu;115758.502;2;Martinique
2020;Electricité;Résidentiel;609812.105;2;Martinique
2020;Electricité;Industrie;3078.34;3;Guyane
2020;Electricité;Industrie;4439.746;3;Guyane
2020;Electricité;Industrie;101.844;3;Guyane
2020;Electricité;Industrie;315.795;3;Guyane
2020;Electricité;Industrie;187.466;3;Guyane
2020;Electricité;Industrie;2411.297;3;Guyane
2020;Electricité;Industrie;28.505;3;Guyane
2020;Electricité;Tertiaire;13982.407;3;Guyane
2020;Electricité;Tertiaire;2875.951;3;Guyane
2020;Electricité;Tertiaire;42241.394;3;Guyane
2020;Electricité;Tertiaire;4887.601;3;Guyane
2020;Electricité;Tertiaire;3740.784;3;Guyane
2020;Electricité;Tertiaire;2629.994;3;Guyane
2020;Electricité;Tertiaire;19.719;3;Guyane
2020;Electricité;Tertiaire;127234.819;3;Guyane
2020;Electricité;Tertiaire;64.741;3;Guyane
2020;Electricité;Tertiaire;40.006;3;Guyane
2020;Electricité;Tertiaire;40545.801;3;Guyane
2020;Electricité;Tertiaire;220.695;3;Guyane
2020;Electricité;Secteur Inconnu;976.517;3;Guyane
2020;Electricité;Agriculture;343.237;3;Guyane
2020;Electricité;Secteur Inconnu;62163.92;3;Guyane
2020;Electricité;Agriculture;2309.065;4;La Réunion
2020;Electricité;Industrie;16035.333;4;La Réunion
2020;Electricité;Industrie;60.534;4;La Réunion
2020;Electricité;Industrie;4118.592;4;La Réunion
2020;Electricité;Industrie;4546.755;4;La Réunion
2020;Electricité;Industrie;2335.01;4;La Réunion
2020;Electricité;Industrie;552.736;4;La Réunion
2020;Electricité;Industrie;95.04;4;La Réunion
2020;Electricité;Industrie;2121.734;4;La Réunion
2020;Electricité;Industrie;1890.365;4;La Réunion
2020;Electricité;Industrie;1850.646;4;La Réunion
2020;Electricité;Industrie;12337.289;4;La Réunion
2020;Electricité;Tertiaire;220.027;4;La Réunion
2020;Electricité;Tertiaire;9331.241;4;La Réunion
2020;Electricité;Tertiaire;7160.093;4;La Réunion
2020;Electricité;Tertiaire;2469.653;4;La Réunion
2020;Electricité;Tertiaire;977.89;4;La Réunion
2020;Electricité;Tertiaire;1113.828;4;La Réunion
2020;Electricité;Tertiaire;295.413;4;La Réunion
2020;Electricité;Tertiaire;15936.661;4;La Réunion
2020;Electricité;Tertiaire;149.347;4;La Réunion
2020;Electricité;Tertiaire;229.834;4;La Réunion
2020;Electricité;Tertiaire;401.015;4;La Réunion
2020;Electricité;Tertiaire;8395.728;4;La Réunion
2020;Electricité;Tertiaire;75490.172;4;La Réunion
2020;Electricité;Tertiaire;11892.685;4;La Réunion
2020;Electricité;Tertiaire;5674.624;4;La Réunion
2020;Electricité;Tertiaire;1469.953;4;La Réunion
2020;Electricité;Industrie;42213.254;4;La Réunion
2020;Electricité;Résidentiel;1272646.971;4;La Réunion
2020;Electricité;Industrie;50.927;53;Bretagne
2020;Electricité;Tertiaire;324.669;53;Bretagne
2020;Electricité;Agriculture;7683.177;94;Corse
2020;Electricité;Agriculture;450.84;94;Corse
2020;Electricité;Industrie;689.857;94;Corse
2020;Electricité;Industrie;143.688;94;Corse
2020;Electricité;Industrie;1429.035;94;Corse
2020;Electricité;Industrie;82.86;94;Corse
2020;Electricité;Industrie;371.529;94;Corse
2020;Electricité;Industrie;2673.879;94;Corse
2020;Electricité;Industrie;5420.128;94;Corse
2020;Electricité;Industrie;6248.213;94;Corse
2020;Electricité;Tertiaire;26789.232;94;Corse
2020;Electricité;Tertiaire;32.395;94;Corse
2020;Electricité;Tertiaire;2374.67;94;Corse
2020;Electricité;Tertiaire;92116.41;94;Corse
2020;Electricité;Tertiaire;1576.902;94;Corse
2020;Electricité;Tertiaire;2264.162;94;Corse
2020;Electricité;Tertiaire;59704.2;94;Corse
2020;Electricité;Tertiaire;46.515;94;Corse
2020;Electricité;Tertiaire;17036.716;94;Corse
2020;Electricité;Tertiaire;179.713;94;Corse
2020;Electricité;Tertiaire;8678.464;94;Corse
2020;Electricité;Tertiaire;345.931;94;Corse
2020;Electricité;Tertiaire;265.0;94;Corse
2020;Electricité;Tertiaire;14160.917;94;Corse
2020;Electricité;Tertiaire;2924.622;94;Corse
2020;Electricité;Tertiaire;81.249;94;Corse
2020;Electricité;Tertiaire;299.325;94;Corse
2020;Electricité;Secteur Inconnu;1.535;94;Corse
2020;Electricité;Secteur Inconnu;91430.257;94;Corse
2020;Electricité;Agriculture;487.246;6;Mayotte
2020;Electricité;Résidentiel;186376.3728;6;Mayotte
2020;Electricité;Industrie;607317.4044;11;Île-de-France
2020;Electricité;Industrie;20518.43819;11;Île-de-France
2020;Electricité;Industrie;10640.7308;11;Île-de-France
2020;Electricité;Industrie;5629.243137;11;Île-de-France
2020;Electricité;Industrie;236166.4789;11;Île-de-France
2020;Electricité;Industrie;164365.0119;11;Île-de-France
2020;Electricité;Industrie;70561.64628;11;Île-de-France
2020;Electricité;Industrie;1048169.085;11;Île-de-France
2020;Electricité;Industrie;82.52766568;11;Île-de-France
2020;Electricité;Industrie;51767.2478;11;Île-de-France
2020;Electricité;Industrie;641.3044904;11;Île-de-France
2020;Electricité;Tertiaire;92467.32784;11;Île-de-France
2020;Electricité;Tertiaire;876762.9008;11;Île-de-France
2020;Electricité;Tertiaire;103933.0924;11;Île-de-France
2020;Electricité;Tertiaire;2777689.764;11;Île-de-France
2020;Electricité;Tertiaire;31298.2871;11;Île-de-France
2020;Electricité;Tertiaire;3291.60358;11;Île-de-France
2020;Electricité;Tertiaire;8528.510748;11;Île-de-France
2020;Electricité;Tertiaire;7168.248375;11;Île-de-France
2020;Electricité;Tertiaire;64171.25834;11;Île-de-France
2020;Electricité;Tertiaire;244595.5274;11;Île-de-France
2020;Electricité;Tertiaire;603900.8118;11;Île-de-France
2020;Electricité;Tertiaire;1177513.056;11;Île-de-France
2020;Electricité;Tertiaire;13490.64805;11;Île-de-France
2020;Electricité;Tertiaire;706.9709313;11;Île-de-France
2020;Electricité;Tertiaire;623.5953448;11;Île-de-France
2020;Electricité;Tertiaire;5975941.576;11;Île-de-France
